Path,File,contributers,top,major,minor
mozilla-releng_build-puppet,x86.pp,3,0.6,3,0
mozilla-releng_build-puppet,hiera_eyaml.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,hiera.pp,2,0.8571428571428571,2,0
mozilla-releng_build-puppet,system_git.pp,2,0.5,2,0
mozilla-releng_build-puppet,disable.pp,5,0.3,5,0
mozilla-releng_build-puppet,snmp.pp,4,0.25,4,0
mozilla-releng_build-puppet,slaveapi.pp,4,0.4,4,0
mozilla-releng_build-puppet,csv.pp,2,0.5,2,0
mozilla-releng_build-puppet,df.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,disk.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,generic.pp,2,0.5,2,0
mozilla-releng_build-puppet,interface.pp,1,1.0,1,0
mozilla-releng_build-puppet,logfile.pp,1,1.0,1,0
mozilla-releng_build-puppet,vmem.pp,2,0.5,2,0
mozilla-releng_build-puppet,profiles.pp,3,0.7142857142857143,3,0
mozilla-releng_build-puppet,config_gen.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,qa-config.pp,7,0.6333333333333333,2,5
mozilla-releng_build-puppet,qa-nodes.pp,3,0.6666666666666666,3,0
mozilla-releng_build-puppet,crond.pp,2,0.5,2,0
mozilla-releng_build-puppet,cowbuilder.pp,2,0.5,2,0
mozilla-releng_build-puppet,pkgbuilder.pp,1,1.0,1,0
mozilla-releng_build-puppet,bridge-utils.pp,3,0.5,3,0
mozilla-releng_build-puppet,cpu-checker.pp,3,0.5,3,0
mozilla-releng_build-puppet,qemu-kvm.pp,4,0.4,4,0
mozilla-releng_build-puppet,ubuntu-vm-builder.pp,1,1.0,1,0
mozilla-releng_build-puppet,db_maintenance.pp,5,0.375,5,0
mozilla-releng_build-puppet,base_cow.pp,2,0.5,2,0
mozilla-releng_build-puppet,extsync.pp,2,0.5,2,0
mozilla-releng_build-puppet,fake.pp,1,1.0,1,0
mozilla-releng_build-puppet,extsync_crontask.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,extsyncs.pp,2,0.5,2,0
mozilla-releng_build-puppet,foreman_facts.pp,3,0.5,3,0
mozilla-releng_build-puppet,pyyaml.pp,4,0.5,4,0
mozilla-releng_build-puppet,slavealloc.pp,2,0.5,2,0
mozilla-releng_build-puppet,ssh_key.pp,3,0.4,3,0
mozilla-releng_build-puppet,google_api_key.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,ssh_keys.pp,7,0.3333333333333333,7,0
mozilla-releng_build-puppet,user_privkey.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,b2g_bumper.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,sox.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,casperuser.pp,2,0.5,2,0
mozilla-releng_build-puppet,fileserver.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,swap_on_instance_storage.pp,2,0.5,2,0
mozilla-releng_build-puppet,ethstat.pp,2,0.5,2,0
mozilla-releng_build-puppet,aggregation.pp,2,0.5,2,0
mozilla-releng_build-puppet,filters.pp,2,0.5,2,0
mozilla-releng_build-puppet,write_graphite.pp,2,0.5,2,0
mozilla-releng_build-puppet,diamond.pp,3,0.5,3,0
mozilla-releng_build-puppet,debian_keyring.pp,2,0.5,2,0
mozilla-releng_build-puppet,libxcb1.pp,5,0.5,5,0
mozilla-releng_build-puppet,mesa.pp,5,0.6111111111111112,5,0
mozilla-releng_build-puppet,gdb.pp,3,0.6,3,0
mozilla-releng_build-puppet,resolv.pp,1,1.0,1,0
mozilla-releng_build-puppet,crontask.pp,5,0.5,5,0
mozilla-releng_build-puppet,aws_manager.pp,5,0.42857142857142855,5,0
mozilla-releng_build-puppet,buildduty.pp,2,0.5,2,0
mozilla-releng_build-puppet,instance_storage.pp,4,0.25,4,0
mozilla-releng_build-puppet,tooltool_cache.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,ceph_config.pp,4,0.3333333333333333,4,0
mozilla-releng_build-puppet,bouncer_check.pp,1,1.0,1,0
mozilla-releng_build-puppet,buildmaster_db_maintenance.pp,2,0.5,2,0
mozilla-releng_build-puppet,releaserunner.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,selfserve_agent.pp,2,0.5,2,0
mozilla-releng_build-puppet,slaverebooter.pp,2,0.5,2,0
mozilla-releng_build-puppet,mozilla_api_key.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,check_stop_idle.pp,2,0.5,2,0
mozilla-releng_build-puppet,mozmill_ci.pp,3,0.6,3,0
mozilla-releng_build-puppet,qa.pp,5,0.4166666666666667,5,0
mozilla-releng_build-puppet,releng.pp,10,0.29545454545454547,5,5
mozilla-releng_build-puppet,tps_ci.pp,3,0.6,3,0
mozilla-releng_build-puppet,filesystem.pp,1,1.0,1,0
mozilla-releng_build-puppet,task.pp,8,0.23529411764705882,8,0
mozilla-releng_build-puppet,checkout_tools.pp,6,0.3333333333333333,6,0
mozilla-releng_build-puppet,purge_builds.pp,8,0.23076923076923078,8,0
mozilla-releng_build-puppet,update_shared_repos.pp,4,0.375,4,0
mozilla-releng_build-puppet,gui.pp,3,0.5,3,0
mozilla-releng_build-puppet,ix_ipmi.pp,1,1.0,1,0
mozilla-releng_build-puppet,rc_modules.pp,2,0.5,2,0
mozilla-releng_build-puppet,ipmitool.pp,2,0.75,2,0
mozilla-releng_build-puppet,supermicro_ipmi.pp,1,1.0,1,0
mozilla-releng_build-puppet,7z920.pp,3,0.6,3,0
mozilla-releng_build-puppet,mapi_headers.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,psutil.pp,2,0.8,2,0
mozilla-releng_build-puppet,windows_exceptions.pp,3,0.4,3,0
mozilla-releng_build-puppet,windows_settings.pp,3,0.5,3,0
mozilla-releng_build-puppet,fake_slavealloc.pp,1,1.0,1,0
mozilla-releng_build-puppet,compliance_example.pp,1,1.0,1,0
mozilla-releng_build-puppet,purge_example.pp,1,1.0,1,0
mozilla-releng_build-puppet,service_example.pp,1,1.0,1,0
mozilla-releng_build-puppet,registry_examples.pp,2,0.5,2,0
mozilla-releng_build-puppet,disable_ms_maintenance.pp,3,0.5,3,0
mozilla-releng_build-puppet,disableddns.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,disableupdates.pp,3,0.5,3,0
mozilla-releng_build-puppet,winreport.pp,4,0.4,4,0
mozilla-releng_build-puppet,hddoff.pp,4,0.4,4,0
mozilla-releng_build-puppet,highperformance.pp,4,0.4,4,0
mozilla-releng_build-puppet,mozilla_build.pp,5,0.6521739130434783,3,2
mozilla-releng_build-puppet,assert.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,execonce.pp,2,0.75,2,0
mozilla-releng_build-puppet,ultravnc.pp,3,0.5,3,0
mozilla-releng_build-puppet,ultravnc_ini.pp,4,0.5,4,0
mozilla-releng_build-puppet,installersource.pp,2,0.5,2,0
