Path,File,contributers,top,major,minor
wikimedia_puppet,exec_environ.pp,33,0.1759656652360515,6,27
wikimedia_puppet,execnode.pp,6,0.4666666666666667,6,0
wikimedia_puppet,shadow.pp,8,0.2222222222222222,8,0
wikimedia_puppet,webproxy.pp,10,0.3076923076923077,3,7
wikimedia_puppet,infrastructure.pp,9,0.5,9,0
wikimedia_puppet,mailrelay.pp,18,0.11764705882352941,9,9
wikimedia_puppet,rt-server-apache.pp,6,0.36363636363636365,6,0
wikimedia_puppet,dsh.pp,8,0.4,8,0
wikimedia_puppet,package.pp,13,0.29411764705882354,6,7
wikimedia_puppet,slave.pp,22,0.2230769230769231,6,16
wikimedia_puppet,reactors.pp,3,0.3333333333333333,3,0
wikimedia_puppet,twemproxy.pp,3,0.7272727272727273,3,0
wikimedia_puppet,memcachesasl.pp,2,0.5,2,0
wikimedia_puppet,hadoop.pp,19,0.3836477987421384,2,17
wikimedia_puppet,zookeeper.pp,8,0.42857142857142855,5,3
wikimedia_puppet,labsproxy.pp,11,0.2413793103448276,6,5
wikimedia_puppet,htcppurger.pp,9,0.25925925925925924,6,3
wikimedia_puppet,common.pp,42,0.10209424083769633,6,36
wikimedia_puppet,vcl.pp,12,0.24390243902439024,4,8
wikimedia_puppet,extra_vcl.pp,4,0.3333333333333333,4,0
wikimedia_puppet,setup_filesystem.pp,8,0.1875,8,0
wikimedia_puppet,rt.pp,9,0.35,9,0
wikimedia_puppet,simple-mail-sender.pp,2,0.5,2,0
wikimedia_puppet,spamassassin.pp,2,0.5,2,0
wikimedia_puppet,hive.pp,6,0.6,2,4
wikimedia_puppet,pig.pp,2,0.75,2,0
wikimedia_puppet,sqoop.pp,2,0.75,2,0
wikimedia_puppet,labsbeta.pp,6,0.2222222222222222,6,0
wikimedia_puppet,key.pp,5,0.36363636363636365,5,0
wikimedia_puppet,redis.pp,21,0.1941747572815534,5,16
wikimedia_puppet,ishmael.pp,11,0.23529411764705882,11,0
wikimedia_puppet,grain.pp,6,0.36363636363636365,6,0
wikimedia_puppet,target.pp,24,0.09523809523809523,5,19
wikimedia_puppet,data.pp,10,0.25,10,0
wikimedia_puppet,maxmind.pp,6,0.4444444444444444,6,0
wikimedia_puppet,tyrant.pp,3,0.6,3,0
wikimedia_puppet,eventlogging.pp,24,0.3368421052631579,4,20
wikimedia_puppet,decommission.pp,14,0.22580645161290322,10,4
wikimedia_puppet,consumer.pp,6,0.3076923076923077,6,0
wikimedia_puppet,forwarder.pp,5,0.3,5,0
wikimedia_puppet,multiplexer.pp,6,0.2857142857142857,6,0
wikimedia_puppet,processor.pp,10,0.3076923076923077,5,5
wikimedia_puppet,oozie.pp,4,0.7142857142857143,4,0
wikimedia_puppet,high-http-performance.pp,1,1.0,1,0
wikimedia_puppet,ipython_notebook.pp,3,0.5,3,0
wikimedia_puppet,plugin.pp,13,0.15789473684210525,13,0
wikimedia_puppet,advanced-routing.pp,1,1.0,1,0
wikimedia_puppet,advanced-routing-ipv6.pp,1,1.0,1,0
wikimedia_puppet,high-bandwidth-rsync.pp,2,0.5,2,0
wikimedia_puppet,ipv6-disable-ra.pp,1,1.0,1,0
wikimedia_puppet,kraken.pp,3,0.55,3,0
wikimedia_puppet,elasticsearch.pp,32,0.32298136645962733,3,29
wikimedia_puppet,hue.pp,9,0.3142857142857143,5,4
wikimedia_puppet,localssl.pp,15,0.28,5,10
wikimedia_puppet,ci.pp,22,0.30612244897959184,6,16
wikimedia_puppet,publish-console.pp,4,0.25,4,0
wikimedia_puppet,add_ip6_mapped.pp,9,0.5555555555555556,9,0
wikimedia_puppet,aggregate.pp,6,0.2857142857142857,6,0
wikimedia_puppet,manual.pp,7,0.25,7,0
wikimedia_puppet,offload.pp,7,0.25,7,0
wikimedia_puppet,tagged.pp,6,0.6,6,0
wikimedia_puppet,tun6to4.pp,5,0.2,5,0
wikimedia_puppet,job.pp,9,0.5,5,4
wikimedia_puppet,mysql-bpipe.pp,4,0.5,4,0
wikimedia_puppet,console.pp,2,0.75,2,0
wikimedia_puppet,director.pp,12,0.3076923076923077,6,6
wikimedia_puppet,catalog.pp,1,1.0,1,0
wikimedia_puppet,fileset.pp,1,1.0,1,0
wikimedia_puppet,jobdefaults.pp,1,1.0,1,0
wikimedia_puppet,pool.pp,3,0.5454545454545454,3,0
wikimedia_puppet,schedule.pp,4,0.5,4,0
wikimedia_puppet,storage.pp,10,0.34146341463414637,5,5
wikimedia_puppet,device.pp,2,0.6666666666666666,2,0
wikimedia_puppet,ip.pp,3,0.75,3,0
wikimedia_puppet,up_command.pp,3,0.3333333333333333,3,0
wikimedia_puppet,otrs.pp,19,0.5132743362831859,4,15
wikimedia_puppet,rule.pp,6,0.26666666666666666,6,0
wikimedia_puppet,check.pp,16,0.17777777777777778,6,10
wikimedia_puppet,monitor_service.pp,8,0.25,8,0
wikimedia_puppet,purge_slow_digest.pp,4,0.25,4,0
wikimedia_puppet,vhtcpd.pp,6,0.25,6,0
wikimedia_puppet,authdns.pp,6,0.5,3,3
wikimedia_puppet,account.pp,7,0.4166666666666667,7,0
wikimedia_puppet,scripts.pp,19,0.1839080459770115,8,11
wikimedia_puppet,environment.pp,8,0.42105263157894735,8,0
wikimedia_puppet,host.pp,24,0.3212121212121212,4,20
wikimedia_puppet,motd.pp,2,0.5,2,0
wikimedia_puppet,platform.pp,4,0.375,4,0
wikimedia_puppet,resolving.pp,8,0.2857142857142857,8,0
wikimedia_puppet,standard-packages.pp,16,0.2926829268292683,6,10
wikimedia_puppet,sysctl.pp,10,0.15384615384615385,10,0
wikimedia_puppet,vimconfig.pp,3,0.6,3,0
wikimedia_puppet,errors.pp,8,0.35714285714285715,8,0
wikimedia_puppet,conffile.pp,7,0.2727272727272727,7,0
wikimedia_puppet,parameters.pp,5,0.3333333333333333,5,0
wikimedia_puppet,lint.pp,3,0.5,3,0
wikimedia_puppet,kafka.pp,16,0.3761467889908257,2,14
wikimedia_puppet,git-daemon.pp,1,1.0,1,0
wikimedia_puppet,netmapper_update.pp,4,0.5555555555555556,4,0
wikimedia_puppet,labsvagrant.pp,4,0.375,4,0
wikimedia_puppet,labsbastion.pp,8,0.3,8,0
wikimedia_puppet,clone.pp,12,0.28,4,8
wikimedia_puppet,userconfig.pp,2,0.5,2,0
wikimedia_puppet,localvhost.pp,7,0.2857142857142857,7,0
wikimedia_puppet,browsertests.pp,10,0.35135135135135137,7,3
wikimedia_puppet,requisites.pp,4,0.3333333333333333,4,0
wikimedia_puppet,slave-scripts.pp,10,0.2857142857142857,10,0
wikimedia_puppet,labsvmbuilder.pp,2,0.6666666666666666,2,0
wikimedia_puppet,statsd.pp,16,0.20408163265306123,6,10
wikimedia_puppet,webnode.pp,7,0.6666666666666666,7,0
wikimedia_puppet,exec_submit_host.pp,2,0.8,2,0
wikimedia_puppet,hostkey.pp,2,0.75,2,0
wikimedia_puppet,hostkeys-collect.pp,4,0.5714285714285714,4,0
wikimedia_puppet,default_charset_binary.pp,3,0.3333333333333333,3,0
wikimedia_puppet,percona.pp,7,0.14285714285714285,7,0
